Echo A : BASELINE.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  427    0.0785  -0.0185
  428    0.1229  -0.0218
  429    0.1354   0.0062
  430    0.1123  -0.0062
  431    0.0535   0.0043
  432   -0.0082   0.0007
  433   -0.0463  -0.0019
  434   -0.0319   0.0002
  435   -0.0118  -0.0019
  436    0.0355   0.0005
  437    0.0506  -0.0060
  438    0.0449   0.0010
  439    0.0082  -0.0031
  440   -0.0319   0.0007
  441   -0.0598   0.0048
  442   -0.0660  -0.0038
  443   -0.0617   0.0070
  444   -0.0480   0.0005
  445   -0.0365   0.0084
  446   -0.0336   0.0029
  447   -0.0454  -0.0096
  448   -0.0533  -0.0156
  449   -0.0523  -0.0043
  450   -0.0430   0.0151
  451   -0.0072   0.0324
  452    0.0252   0.0269
  453    0.0454   0.0084
  454    0.0552  -0.0050
  455    0.0605  -0.0115
  456    0.0461  -0.0084
  457    0.0300  -0.0065
  458    0.0182   0.0065
  459    0.0199  -0.0060
  460    0.0242  -0.0074
  461    0.0286  -0.0005
  462    0.0182  -0.0082
  463   -0.0091   0.0019
  464   -0.0379   0.0070
  465   -0.0586  -0.0029
  466   -0.0542   0.0014
  467   -0.0382   0.0043
  468   -0.0113   0.0055
  469    0.0101   0.0106
  470    0.0192   0.0101
  471    0.0132   0.0060
  472    0.0034   0.0010
  473    0.0074   0.0019
  474    0.0158   0.0060
  475    0.0233   0.0072
  476    0.0278   0.0130
  477    0.0206   0.0122
  478    0.0142   0.0082
  479   -0.0007   0.0031
  480   -0.0139   0.0029
  481   -0.0180   0.0019
  482   -0.0151   0.0026
  483   -0.0050  -0.0014
  484    0.0036  -0.0034
  485    0.0067  -0.0012
  486    0.0048  -0.0046
  487    0.0007  -0.0070
  488   -0.0007  -0.0038
  489   -0.0010  -0.0036
  490   -0.0014  -0.0024
  491   -0.0005  -0.0022
  492    0.0000  -0.0024
  493   -0.0002  -0.0012
  494   -0.0007  -0.0010
  495   -0.0007  -0.0012
  496   -0.0005  -0.0010
  497   -0.0005  -0.0007
  498   -0.0002  -0.0002
  499   -0.0002  -0.0002
  500    0.0000  -0.0002
  501    0.0000  -0.0002
  502    0.0000  -0.0002
  503    0.0000  -0.0002
  504    0.0000  -0.0002
  505    0.0000  -0.0002
  506    0.0000   0.0000
  507    0.0000   0.0000
  508    0.0000   0.0000
  509    0.0000   0.0000
  510    0.0000   0.0000
  511    0.0000   0.0000
  512    0.0000  -0.0002
